 Destination Port; Flow Duration; Total Fwd Packets; Total Backward Packets;Total Length of Fwd Packets; Total Length of Bwd Packets; Fwd Packet Length Max; Fwd Packet Length Min; Fwd Packet Length Mean; Fwd Packet Length Std;Bwd Packet Length Max; Bwd Packet Length Min; Bwd Packet Length Mean; Bwd Packet Length Std; Flow IAT Mean; Flow IAT Std; Flow IAT Max; Flow IAT Min;Fwd IAT Total; Fwd IAT Mean; Fwd IAT Std; Fwd IAT Max; Fwd IAT Min;Bwd IAT Total; Bwd IAT Mean; Bwd IAT Std; Bwd IAT Max; Bwd IAT Min;Fwd PSH Flags; Bwd PSH Flags; Fwd URG Flags; Bwd URG Flags; Fwd Header Length; Bwd Header Length;Fwd Packets/s; Bwd Packets/s; Min Packet Length; Max Packet Length; Packet Length Mean; Packet Length Std; Packet Length Variance;FIN Flag Count; SYN Flag Count; RST Flag Count; PSH Flag Count; ACK Flag Count; URG Flag Count; CWE Flag Count; ECE Flag Count; Down/Up Ratio; Average Packet Size; Avg Fwd Segment Size; Avg Bwd Segment Size; Fwd Header Length;Fwd Avg Bytes/Bulk; Fwd Avg Packets/Bulk; Fwd Avg Bulk Rate; Bwd Avg Bytes/Bulk; Bwd Avg Packets/Bulk;Bwd Avg Bulk Rate;Subflow Fwd Packets; Subflow Fwd Bytes; Subflow Bwd Packets; Subflow Bwd Bytes;Init_Win_bytes_forward; Init_Win_bytes_backward; act_data_pkt_fwd; min_seg_size_forward;Active Mean; Active Std; Active Max; Active Min;Idle Mean; Idle Std; Idle Max; Idle Min; Label
80;9714212;4;0;24;0;6;6;6;0;0;0;0;0;3238070667;5607796237;9713396;313;9714212;3238070667;5607796237;9713396;313;0;0;0;0;0;0;0;0;0;80;0;0.41176783;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.5;6;0;80;0;0;0;0;0;0;4;24;0;0;256;-1;3;20;816;0;816;816;9713396;0;9713396;9713396;1
80;353359;3;6;26;11601;20;0;8666666667;1026320288;5840;0;1933.5;2189772933;44169875;1136706179;324423;14;28621;14310.5;1994394676;28413;208;353310;70662;1423943293;324423;14;0;0;0;0;72;132;8489949315;1697989863;0;5840;1162.7;191159573;3654198233;0;0;0;1;0;0;0;0;2;1291888889;8666666667;1933.5;72;0;0;0;0;0;0;3;26;6;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;9688330;4;0;24;0;6;6;6;0;0;0;0;0;3229443333;5593071495;9687766;239;9688330;3229443333;5593071495;9687766;239;0;0;0;0;0;0;0;0;0;80;0;0.412867852;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.5;6;0;80;0;0;0;0;0;0;4;24;0;0;256;-1;3;20;564;0;564;564;9687766;0;9687766;9687766;1
80;353660;3;4;26;11601;20;0;8666666667;1026320288;8760;0;2900.25;4128319301;5894333333;1307076124;324752;53;28666;14333;1997576657;28458;208;353563;1178543333;1797417376;324752;189;0;0;0;0;72;92;848272352;1131029803;0;8760;1453375;3113952607;9696700839;0;0;0;1;0;0;0;0;1;1661;8666666667;2900.25;72;0;0;0;0;0;0;3;26;4;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;9686925;4;0;24;0;6;6;6;0;0;0;0;0;3228975;5592164.19;9686250;231;9686925;3228975;5592164.19;9686250;231;0;0;0;0;0;0;0;0;0;80;0;0.412927735;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.5;6;0;80;0;0;0;0;0;0;4;24;0;0;256;-1;3;20;675;0;675;675;9686250;0;9686250;9686250;1
80;353306;3;6;26;11601;20;0;8666666667;1026320288;4380;0;1933.5;1757789948;44163.25;1136161709;324297;16;28573;14286.5;1980111119;28288;285;353211;70642.2;1423303747;324297;16;0;0;0;0;72;132;8491222906;1698244581;0;4380;1162.7;1645241762;2706820456;0;0;0;1;0;0;0;0;2;1291888889;8666666667;1933.5;72;0;0;0;0;0;0;3;26;6;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;9688781;5;0;30;0;6;6;6;0;0;0;0;0;2422195.25;4843468543;9687398;1;9688781;2422195.25;4843468543;9687398;1;0;0;0;0;0;0;0;0;0;100;0;0.516060792;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.2;6;0;100;0;0;0;0;0;0;5;30;0;0;256;-1;4;20;1383;0;1383;1383;9687398;0;9687398;9687398;1
80;371543;3;6;26;11601;20;0;8666666667;1026320288;4380;0;1933.5;1757789948;46442875;1260292056;358150;16;13034;6517;9152790176;12989;45;371499;74299.8;1587770351;358150;16;0;0;0;0;72;132;807443553;1614887106;0;4380;1162.7;1645241762;2706820456;0;0;0;1;0;0;0;0;2;1291888889;8666666667;1933.5;72;0;0;0;0;0;0;3;26;6;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;9646758;4;0;24;0;6;6;6;0;0;0;0;0;3215586;5569554864;9646754;0;9646758;3215586;5569554864;9646754;0;0;0;0;0;0;0;0;0;0;80;0;0.414647076;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.5;6;0;80;0;0;0;0;0;0;4;24;0;0;256;-1;3;20;4;0;4;4;9646754;0;9646754;9646754;1
80;378166;3;6;26;11607;20;0;8666666667;1026320288;4380;0;1934.5;2177344966;47270.75;1332866857;377138;3;906;453;352139177;702;204;378139;75627.8;1685497876;377138;3;0;0;0;0;72;132;7933024122;1586604824;0;4380;1163.3;1903962654;3625073789;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;9628478;5;0;30;0;6;6;6;0;0;0;0;0;2407119.5;4813766345;9627769;1;9628478;2407119.5;4813766345;9627769;1;0;0;0;0;0;0;0;0;0;100;0;0.519292873;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.2;6;0;100;0;0;0;0;0;0;5;30;0;0;256;-1;4;20;709;0;709;709;9627769;0;9627769;9627769;1
80;382046;3;5;26;11607;20;0;8666666667;1026320288;7215;0;2321.4;3327769794;54578;1438946603;380900;3;932;466;3125411973;687;245;382028;95507;1902624666;380900;3;0;0;0;0;72;112;7852457557;1308742926;0;7215;1292555556;2650585648;7025604278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;9626531;4;0;24;0;6;6;6;0;0;0;0;0;3208843667;5557411745;9625990;215;9626531;3208843667;5557411745;9625990;215;0;0;0;0;0;0;0;0;0;80;0;0.415518321;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.5;6;0;80;0;0;0;0;0;0;4;24;0;0;256;-1;3;20;541;0;541;541;9625990;0;9625990;9625990;1
80;379711;3;6;26;11607;20;0;8666666667;1026320288;4380;0;1934.5;2177344966;47463875;1338325103;378682;3;865;432.5;4009295449;716;149;379664;75932.8;1692423901;378682;3;0;0;0;0;72;132;7900745567;1580149113;0;4380;1163.3;1903962654;3625073789;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;9627364;4;0;24;0;6;6;6;0;0;0;0;0;3209121333;5558029.51;9626981;132;9627364;3209121333;5558029.51;9626981;132;0;0;0;0;0;0;0;0;0;80;0;0.415482369;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.5;6;0;80;0;0;0;0;0;0;4;24;0;0;256;-1;3;20;383;0;383;383;9626981;0;9626981;9626981;1
80;402158;3;6;26;11607;20;0;8666666667;1026320288;5840;0;1934.5;2538919278;50269.75;1416830405;400917;4;861;430.5;3882016229;705;156;402110;80422;179162499;400917;4;0;0;0;0;72;132;7459754624;1491950925;0;5840;1163.3;2138329153;4572451567;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;9612278;4;0;24;0;6;6;6;0;0;0;0;0;3204092667;5548118454;9610508;322;9612278;3204092667;5548118454;9610508;322;0;0;0;0;0;0;0;0;0;80;0;0.416134448;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.5;6;0;80;0;0;0;0;0;0;4;24;0;0;256;-1;3;20;1770;0;1770;1770;9610508;0;9610508;9610508;1
80;1134442;3;7;26;11607;20;0;8666666667;1026320288;4380;0;1658142857;1762272815;1260491111;3777056377;1133264;2;849;424.5;3429467889;667;182;1134426;189071;4625583406;1133264;2;0;0;0;0;72;152;2644471908;6170434451;0;4380;1057545455;1599303183;2557770673;0;0;0;1;0;0;0;0;2;1163.3;8666666667;1658142857;72;0;0;0;0;0;0;3;26;7;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;8878731;5;0;30;0;6;6;6;0;0;0;0;0;2219682.75;4438597502;8877579;274;8878731;2219682.75;4438597502;8877579;274;0;0;0;0;0;0;0;0;0;100;0;0.563143539;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.2;6;0;100;0;0;0;0;0;0;5;30;0;0;256;-1;4;20;1152;0;1152;1152;8877579;0;8877579;8877579;1
80;1218431;3;6;26;11607;20;0;8666666667;1026320288;4380;0;1934.5;2177344966;152303875;4303093117;1217265;17;799;399.5;300520382;612;187;1218386;243677.2;5442522296;1217265;17;0;0;0;0;72;132;2462182922;4924365844;0;4380;1163.3;1903962654;3625073789;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;8793774;5;0;30;0;6;6;6;0;0;0;0;0;2198443.5;4396213692;8792764;1;8793774;2198443.5;4396213692;8792764;1;0;0;0;0;0;0;0;0;0;100;0;0.568584091;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.2;6;0;100;0;0;0;0;0;0;5;30;0;0;256;-1;4;20;1010;0;1010;1010;8792764;0;8792764;8792764;1
80;401972;3;5;26;11607;20;0;8666666667;1026320288;5840;0;2321.4;3173373883;5742457143;1514880386;400967;7;699;349.5;187383297;482;217;401927;100481.75;2003237504;400967;7;0;0;0;0;72;112;7463206392;1243867732;0;5840;1292555556;2554159212;6523729278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;9610582;5;0;30;0;6;6;6;0;0;0;0;0;2402645.5;4804578334;9609513;257;9610582;2402645.5;4804578334;9609513;257;0;0;0;0;0;0;0;0;0;100;0;0.520259855;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.2;6;0;100;0;0;0;0;0;0;5;30;0;0;256;-1;4;20;1069;0;1069;1069;9609513;0;9609513;9609513;1
80;1218269;3;6;26;11607;20;0;8666666667;1026320288;4380;0;1934.5;2177344966;152283625;4302666087;1217139;3;826;413;4681046891;744;82;1218223;243644.6;5442000158;1217139;3;0;0;0;0;72;132;2462510332;4925020665;0;4380;1163.3;1903962654;3625073789;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;8793773;5;0;30;0;6;6;6;0;0;0;0;0;2198443.25;4396210525;8792759;3;8793773;2198443.25;4396210525;8792759;3;0;0;0;0;0;0;0;0;0;100;0;0.568584156;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.2;6;0;100;0;0;0;0;0;0;5;30;0;0;256;-1;4;20;1014;0;1014;1014;8792759;0;8792759;8792759;1
80;1218391;3;4;26;11607;20;0;8666666667;1026320288;11595;0;2901.75;579550069;2030651667;4968931792;1217344;45;803;401.5;4659833688;731;72;1218346;4061153333;7025447056;1217344;183;0;0;0;0;72;92;2462263756;3283018341;0;11595;1454125;4097537534;16800000;0;0;0;1;0;0;0;0;1;1661857143;8666666667;2901.75;72;0;0;0;0;0;0;3;26;4;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;8791760;5;0;30;0;6;6;6;0;0;0;0;0;2197940;4395214.68;8790762;1;8791760;2197940;4395214.68;8790762;1;0;0;0;0;0;0;0;0;0;100;0;0.568714342;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.2;6;0;100;0;0;0;0;0;0;5;30;0;0;256;-1;4;20;998;0;998;998;8790762;0;8790762;8790762;1
80;1218421;3;5;26;11607;20;0;8666666667;1026320288;8760;0;2321.4;3802315321;1740601429;4600635098;1217386;2;770;385;4228498551;684;86;1218376;304594;6085280958;1217386;2;0;0;0;0;72;112;246220313;4103671884;0;8760;1292555556;2952520834;8717379278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;8791763;4;0;24;0;6;6;6;0;0;0;0;0;2930587667;5075067661;8790771;3;8791763;2930587667;5075067661;8790771;3;0;0;0;0;0;0;0;0;0;80;0;0.454971318;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.5;6;0;80;0;0;0;0;0;0;4;24;0;0;256;-1;3;20;992;0;992;992;8790771;0;8790771;8790771;1
80;1204243;3;6;26;11607;20;0;8666666667;1026320288;4380;0;1934.5;2188714486;150530375;4252854464;1203058;3;888;444;487903679;789;99;1204183;240836.6;5378982375;1203058;3;0;0;0;0;72;132;2491191562;4982383124;0;4380;1163.3;1911191138;3652651567;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;8794788;4;0;24;0;6;6;6;0;0;0;0;0;2931596;5076783837;8793761;3;8794788;2931596;5076783837;8793761;3;0;0;0;0;0;0;0;0;0;80;0;0.454814829;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.5;6;0;80;0;0;0;0;0;0;4;24;0;0;256;-1;3;20;1027;0;1027;1027;8793761;0;8793761;8793761;1
80;1204435;3;6;26;11607;20;0;8666666667;1026320288;5840;0;1934.5;2558396197;150554375;4253517099;1203246;2;894;447;4794183976;786;108;1204358;240871.6;5379837611;1203246;2;0;0;0;0;72;132;2490794439;4981588878;0;5840;1163.3;2151187375;4627607122;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;8793758;5;0;30;0;6;6;6;0;0;0;0;0;2198439.5;4395550358;8791765;1;8793758;2198439.5;4395550358;8791765;1;0;0;0;0;0;0;0;0;0;100;0;0.568585126;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.2;6;0;100;0;0;0;0;0;0;5;30;0;0;256;-1;4;20;1993;0;1993;1993;8791765;0;8791765;8791765;1
80;1204310;3;4;26;11607;20;0;8666666667;1026320288;11595;0;2901.75;579550069;2007183333;4912200997;1203417;5;813;406.5;4801255044;746;67;1204300;4014333333;6945383659;1203417;5;0;0;0;0;72;92;2491052968;3321403957;0;11595;1454125;4097537534;16800000;0;0;0;1;0;0;0;0;1;1661857143;8666666667;2901.75;72;0;0;0;0;0;0;3;26;4;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;8792786;4;0;24;0;6;6;6;0;0;0;0;0;2930928667;5075639239;8791772;3;8792786;2930928667;5075639239;8791772;3;0;0;0;0;0;0;0;0;0;80;0;0.454918384;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.5;6;0;80;0;0;0;0;0;0;4;24;0;0;256;-1;3;20;1014;0;1014;1014;8791772;0;8791772;8791772;1
80;1204433;3;5;26;11607;20;0;8666666667;1026320288;10220;0;2321.4;4455182578;1720618571;4547747801;1203394;1;826;413;3323401872;648;178;1204419;301104.75;6015262816;1203394;1;0;0;0;0;72;112;2490798575;4151330958;0;10220;1292555556;3378299021;11400000;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;8791753;4;0;24;0;6;6;6;0;0;0;0;0;2930584333;5075062754;8790762;3;8791753;2930584333;5075062754;8790762;3;0;0;0;0;0;0;0;0;0;80;0;0.454971836;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.5;6;0;80;0;0;0;0;0;0;4;24;0;0;256;-1;3;20;991;0;991;991;8790762;0;8790762;8790762;1
80;1203999;3;5;26;11607;20;0;8666666667;1026320288;7215;0;2321.4;3327769794;1719998571;4547372785;1203247;3;538;269;3761808076;535;3;1203955;300988.75;6015055468;1203247;4;0;0;0;0;72;112;2491696422;4152827369;0;7215;1292555556;2650585648;7025604278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;8793763;5;0;30;0;6;6;6;0;0;0;0;0;2198440.75;4396210192;8792756;1;8793763;2198440.75;4396210192;8792756;1;0;0;0;0;0;0;0;0;0;100;0;0.568584803;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.2;6;0;100;0;0;0;0;0;0;5;30;0;0;256;-1;4;20;1007;0;1007;1007;8792756;0;8792756;8792756;1
80;909485;3;5;26;11607;20;0;8666666667;1026320288;5840;0;2321.4;3173373883;1299264286;3431728579;908169;3;1028;514;7226631304;1025;3;909364;227341;4538855257;908169;43;0;0;0;0;72;112;329857007;5497616783;0;5840;1292555556;2554159212;6523729278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;8778794;5;0;30;0;6;6;6;0;0;0;0;0;2194698.5;4388723692;8777784;3;8778794;2194698.5;4388723692;8777784;3;0;0;0;0;0;0;0;0;0;100;0;0.569554315;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.2;6;0;100;0;0;0;0;0;0;5;30;0;0;256;-1;4;20;1010;0;1010;1010;8777784;0;8777784;8777784;1
80;882225;3;6;26;11607;20;0;8666666667;1026320288;4380;0;1934.5;2177344966;110278125;3114405882;881054;2;871;435.5;5762920267;843;28;882146;176429.2;3938974775;881054;2;0;0;0;0;72;132;3400493071;6800986143;0;4380;1163.3;1903962654;3625073789;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;879265;3;5;26;11607;20;0;8666666667;1026320288;7215;0;2321.4;3327769794;1256092857;3318230292;878113;3;891;445.5;5282087655;819;72;879146;219786.5;438884497;878113;3;0;0;0;0;72;112;3411940655;5686567758;0;7215;1292555556;2650585648;7025604278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;879426;3;6;26;11607;20;0;8666666667;1026320288;4380;0;1934.5;2177344966;109928.25;310423486;878187;9;855;427.5;4292138162;731;124;879375;175875;3926045271;878187;9;0;0;0;0;72;132;3411316017;6822632035;0;4380;1163.3;1903962654;3625073789;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;893130;3;6;26;11601;20;0;8666666667;1026320288;4380;0;1933.5;1757789948;111641.25;3110972501;881512;6;11006;5503;7773931952;11000;6;892948;178589.6;3929737576;881512;9;0;0;0;0;72;132;3358973498;6717946995;0;4380;1162.7;1645241762;2706820456;0;0;0;1;0;0;0;0;2;1291888889;8666666667;1933.5;72;0;0;0;0;0;0;3;26;6;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;8745768;5;0;30;0;6;6;6;0;0;0;0;0;2186442;4370867411;8742743;4;8745768;2186442;4370867411;8742743;4;0;0;0;0;0;0;0;0;0;100;0;0.571705081;0;6;6;6;0;0;0;0;0;0;1;0;0;0;0;7.2;6;0;100;0;0;0;0;0;0;5;30;0;0;256;-1;4;20;3025;0;3025;3025;8742743;0;8742743;8742743;1
80;1536797;3;6;26;11607;20;0;8666666667;1026320288;5840;0;1934.5;2538919278;192099625;5428581999;1535605;3;936;468;5586143571;863;73;1536658;307331.6;6866258317;1535605;3;0;0;0;0;72;132;1952112088;3904224175;0;5840;1163.3;2138329153;4572451567;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;1537282;3;5;26;11607;20;0;8666666667;1026320288;5840;0;2321.4;3173373883;2196117143;5805119756;1536089;3;903;451.5;4999244943;805;98;1537245;384311.25;7678519566;1536089;3;0;0;0;0;72;112;1951496212;3252493687;0;5840;1292555556;2554159212;6523729278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;1536520;3;6;26;11607;20;0;8666666667;1026320288;4380;0;1934.5;2177344966;192065;5428612758;1535578;3;836;418;4596194078;743;93;1536452;307290.4;6866337264;1535578;3;0;0;0;0;72;132;195246401;3904928019;0;4380;1163.3;1903962654;3625073789;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;1521801;3;5;26;11607;20;0;8666666667;1026320288;7215;0;2321.4;3327769794;2174001429;5747087601;1520717;3;821;410.5;4829539316;752;69;1521734;380433.5;7601890899;1520717;3;0;0;0;0;72;112;1971348422;3285580703;0;7215;1292555556;2650585648;7025604278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;1521843;3;4;26;11607;20;0;8666666667;1026320288;11595;0;2901.75;579550069;253640.5;6208043667;1520852;5;866;433;5161879503;798;68;1521748;5072493333;8778057705;1520852;5;0;0;0;0;72;92;1971294017;2628392022;0;11595;1454125;4097537534;16800000;0;0;0;1;0;0;0;0;1;1661857143;8666666667;2901.75;72;0;0;0;0;0;0;3;26;4;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;789641;3;5;26;11607;20;0;8666666667;1026320288;5840;0;2321.4;3173373883;1128058571;2978959586;788370;3;1063;531.5;7459976542;1059;4;789501;197375.25;3939967563;788370;3;0;0;0;0;72;112;3799194824;6331991373;0;5840;1292555556;2554159212;6523729278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;711255;3;6;26;11601;20;0;8666666667;1026320288;5840;0;1933.5;2201078258;88906875;2490130875;705166;16;5470;2735;3845246676;5454;16;711176;142235.2;3146963901;705166;148;0;0;0;0;72;132;4217896535;843579307;0;5840;1162.7;1918795458;3681776011;0;0;0;1;0;0;0;0;2;1291888889;8666666667;1933.5;72;0;0;0;0;0;0;3;26;6;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;711137;3;5;26;11601;20;0;8666666667;1026320288;5840;0;2320.2;2436833027;101591;2661389179;705121;46;5491;2745.5;3817669512;5445;46;711071;177767.75;3515783937;705121;137;0;0;0;0;72;112;4218596417;7030994028;0;5840;1291888889;211095076;4456113111;0;0;0;1;0;0;0;0;1;1453375;8666666667;2320.2;72;0;0;0;0;0;0;3;26;5;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;712067;3;4;26;11601;20;0;8666666667;1026320288;8760;0;2900.25;4128319301;1186778333;2873344035;705181;56;5861;2930.5;3864338559;5663;198;711938;2373126667;4051930265;705181;969;0;0;0;0;72;92;421308669;561744892;0;8760;1453375;3113952607;9696700839;0;0;0;1;0;0;0;0;1;1661;8666666667;2900.25;72;0;0;0;0;0;0;3;26;4;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;712162;3;4;26;11601;20;0;8666666667;1026320288;8760;0;2900.25;4128319301;1186936667;2874175711;705366;44;5914;2957;3908886286;5721;193;712051;2373503333;4053211945;705366;838;0;0;0;0;72;92;4212524678;5616699571;0;8760;1453375;3113952607;9696700839;0;0;0;1;0;0;0;0;1;1661;8666666667;2900.25;72;0;0;0;0;0;0;3;26;4;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;712161;3;5;26;11601;20;0;8666666667;1026320288;4380;0;2320.2;2207341206;1017372857;2660483343;705061;62;5828;2914;403333708;5766;62;712006;178001.5;3513815749;705061;162;0;0;0;0;72;112;4212530594;7020884323;0;4380;1291888889;1980710254;3923213111;0;0;0;1;0;0;0;0;1;1453375;8666666667;2320.2;72;0;0;0;0;0;0;3;26;5;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;712064;3;4;26;11601;20;0;8666666667;1026320288;8760;0;2900.25;4128319301;1186773333;2873688114;705250;54;5958;2979;4007881236;5813;145;711887;2372956667;4052681536;705250;802;0;0;0;0;72;92;421310444;5617472587;0;8760;1453375;3113952607;9696700839;0;0;0;1;0;0;0;0;1;1661;8666666667;2900.25;72;0;0;0;0;0;0;3;26;4;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;696891;3;5;26;11607;20;0;8666666667;1026320288;10135;0;2321.4;4413201989;9955585714;2629181548;695798;5;844;422;3832518754;693;151;696825;174206.25;3477280109;695798;5;0;0;0;0;72;112;4304833898;7174723163;0;10135;1292555556;3350634907;11200000;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;697114;3;4;26;11607;20;0;8666666667;1026320288;11595;0;2901.75;579550069;1161856667;2840455157;695991;49;897;448.5;2835498193;649;248;697065;232355;4015207155;695991;177;0;0;0;0;72;92;4303456823;5737942431;0;11595;1454125;4097537534;16800000;0;0;0;1;0;0;0;0;1;1661857143;8666666667;2901.75;72;0;0;0;0;0;0;3;26;4;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;696834;3;5;26;11607;20;0;8666666667;1026320288;10135;0;2321.4;4413201989;9954771429;262937607;695834;6;751;375.5;3486036431;622;129;696785;174196.25;3477586439;695834;6;0;0;0;0;72;112;4305186027;7175310045;0;10135;1292555556;3350634907;11200000;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;697057;3;5;26;11607;20;0;8666666667;1026320288;10220;0;2321.4;4455182578;9957957143;2630214431;696056;2;761;380.5;2906208871;586;175;697008;174252;3478694832;696056;2;0;0;0;0;72;112;4303808727;7173014545;0;10220;1292555556;3378299021;11400000;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;697077;3;5;26;11607;20;0;8666666667;1026320288;8760;0;2321.4;3802315321;9958242857;2630497354;696123;2;709;354.5;3090056634;573;136;697063;174265.75;3479049792;696123;2;0;0;0;0;72;112;4303685246;7172808743;0;8760;1292555556;2952520834;8717379278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;697447;3;4;26;11607;20;0;8666666667;1026320288;11595;0;2901.75;579550069;1162411667;2842916868;696549;14;675;337.5;345775216;582;93;697433;2324776667;4018976685;696549;152;0;0;0;0;72;92;4301402114;5735202818;0;11595;1454125;4097537534;16800000;0;0;0;1;0;0;0;0;1;1661857143;8666666667;2901.75;72;0;0;0;0;0;0;3;26;4;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
